文件号	测点增量	数据	标记	测量时间	坐标纬度	坐标经度	仪器号	测区号	操作员	方向	线距	点距	配谐	模式	预置场	采样间隔
0012	21	39352.887	0	2025-03-12 00:23:34	LA<N>: 17/10/56.4	LO<E>: 20/55/53.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	22	39674.664	0	2025-03-12 00:23:56	LA<N>: 17/10/56.5	LO<E>: 20/55/53.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	23	40491.105	0	2025-03-12 00:24:22	LA<N>: 17/10/56.5	LO<E>: 20/55/53.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	24	38484.027	0	2025-03-12 00:24:49	LA<N>: 17/10/56.5	LO<E>: 20/55/52.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	25	38520.223	0	2025-03-12 00:25:10	LA<N>: 17/10/56.5	LO<E>: 20/55/52.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	26	38244.918	0	2025-03-12 00:25:32	LA<N>: 17/10/56.5	LO<E>: 20/55/52.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	27	39926.324	0	2025-03-12 00:25:53	LA<N>: 17/10/56.5	LO<E>: 20/55/51.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	28	39887.613	0	2025-03-12 00:26:13	LA<N>: 17/10/56.4	LO<E>: 20/55/51.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	29	37933.840	0	2025-03-12 00:26:34	LA<N>: 17/10/56.4	LO<E>: 20/55/51.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	30	38861.699	0	2025-03-12 00:26:57	LA<N>: 17/10/56.3	LO<E>: 20/55/50.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	31	38980.117	0	2025-03-12 00:27:17	LA<N>: 17/10/56.3	LO<E>: 20/55/50.4	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	32	38409.656	0	2025-03-12 00:27:42	LA<N>: 17/10/56.5	LO<E>: 20/55/50.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	33	38859.949	0	2025-03-12 00:28:02	LA<N>: 17/10/56.4	LO<E>: 20/55/49.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	34	39447.234	0	2025-03-12 00:28:24	LA<N>: 17/10/56.4	LO<E>: 20/55/49.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	35	38762.020	0	2025-03-12 00:28:49	LA<N>: 17/10/56.5	LO<E>: 20/55/49.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	36	40392.512	0	2025-03-12 00:29:09	LA<N>: 17/10/56.4	LO<E>: 20/55/48.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	37	37213.844	0	2025-03-12 15:09:26	LA<N>: 17/10/57.2	LO<E>: 20/56/4.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	38	37208.000	0	2025-03-12 15:09:55	LA<N>: 17/10/57.1	LO<E>: 20/56/4.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	39	37208.480	0	2025-03-12 15:10:18	LA<N>: 17/10/57.0	LO<E>: 20/56/4.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	40	37209.016	0	2025-03-12 15:10:39	LA<N>: 17/10/57.1	LO<E>: 20/56/3.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	41	37203.875	0	2025-03-12 15:10:58	LA<N>: 17/10/57.1	LO<E>: 20/56/3.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	42	37209.164	0	2025-03-12 15:11:18	LA<N>: 17/10/57.1	LO<E>: 20/56/3.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	43	37322.387	0	2025-03-12 15:11:38	LA<N>: 17/10/57.1	LO<E>: 20/56/2.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	44	37211.250	0	2025-03-12 15:12:01	LA<N>: 17/10/57.1	LO<E>: 20/56/2.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	45	37211.418	0	2025-03-12 15:12:23	LA<N>: 17/10/57.1	LO<E>: 20/56/2.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	46	37210.309	0	2025-03-12 15:12:44	LA<N>: 17/10/57.2	LO<E>: 20/56/1.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	47	37210.516	0	2025-03-12 15:13:03	LA<N>: 17/10/57.1	LO<E>: 20/56/1.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	48	37212.074	0	2025-03-12 15:13:22	LA<N>: 17/10/57.0	LO<E>: 20/56/1.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	49	37212.770	0	2025-03-12 15:13:40	LA<N>: 17/10/57.0	LO<E>: 20/56/0.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	50	37210.461	0	2025-03-12 15:14:00	LA<N>: 17/10/57.0	LO<E>: 20/56/0.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	51	37210.598	0	2025-03-12 15:14:20	LA<N>: 17/10/57.1	LO<E>: 20/56/0.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	52	37212.555	0	2025-03-12 15:14:39	LA<N>: 17/10/57.1	LO<E>: 20/55/59.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	53	37435.039	0	2025-03-12 15:14:57	LA<N>: 17/10/57.1	LO<E>: 20/55/59.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	54	37331.789	0	2025-03-12 15:15:14	LA<N>: 17/10/57.2	LO<E>: 20/55/59.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	55	37324.273	0	2025-03-12 15:15:38	LA<N>: 17/10/57.2	LO<E>: 20/55/58.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	56	37197.992	0	2025-03-12 15:15:59	LA<N>: 17/10/57.1	LO<E>: 20/55/58.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	57	37203.516	0	2025-03-12 15:16:18	LA<N>: 17/10/57.1	LO<E>: 20/55/58.4	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	58	37318.191	0	2025-03-12 15:16:40	LA<N>: 17/10/57.1	LO<E>: 20/55/58.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	59	37317.215	0	2025-03-12 15:16:56	LA<N>: 17/10/57.1	LO<E>: 20/55/57.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	60	37444.336	0	2025-03-12 15:17:18	LA<N>: 17/10/57.3	LO<E>: 20/55/57.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	61	37329.305	0	2025-03-12 15:17:38	LA<N>: 17/10/57.3	LO<E>: 20/55/57.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	62	37210.449	0	2025-03-12 15:18:02	LA<N>: 17/10/57.3	LO<E>: 20/55/56.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	63	37326.324	0	2025-03-12 15:18:23	LA<N>: 17/10/57.4	LO<E>: 20/55/56.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	64	37323.883	0	2025-03-12 15:18:41	LA<N>: 17/10/57.3	LO<E>: 20/55/56.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	65	37206.832	0	2025-03-12 15:19:21	LA<N>: 17/10/57.2	LO<E>: 20/55/55.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	66	37208.984	0	2025-03-12 15:19:45	LA<N>: 17/10/57.2	LO<E>: 20/55/55.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	67	37319.766	0	2025-03-12 15:20:10	LA<N>: 17/10/57.1	LO<E>: 20/55/54.9	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	68	37197.605	0	2025-03-12 15:20:35	LA<N>: 17/10/57.0	LO<E>: 20/55/54.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	69	37330.875	0	2025-03-12 15:20:56	LA<N>: 17/10/57.0	LO<E>: 20/55/54.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	70	37329.422	0	2025-03-12 15:21:16	LA<N>: 17/10/57.0	LO<E>: 20/55/53.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	71	37322.406	0	2025-03-12 15:22:05	LA<N>: 17/10/57.1	LO<E>: 20/55/53.4	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	72	37206.656	0	2025-03-12 15:22:26	LA<N>: 17/10/57.1	LO<E>: 20/55/53.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	73	37319.848	0	2025-03-12 15:22:47	LA<N>: 17/10/57.0	LO<E>: 20/55/52.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	74	37318.703	0	2025-03-12 15:23:07	LA<N>: 17/10/57.0	LO<E>: 20/55/52.4	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	75	37194.875	0	2025-03-12 15:23:30	LA<N>: 17/10/57.1	LO<E>: 20/55/52.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	76	37305.871	0	2025-03-12 15:23:49	LA<N>: 17/10/57.0	LO<E>: 20/55/51.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	77	37669.082	0	2025-03-12 15:24:07	LA<N>: 17/10/57.0	LO<E>: 20/55/51.5	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	78	37194.711	0	2025-03-12 15:24:26	LA<N>: 17/10/57.1	LO<E>: 20/55/51.2	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	79	37431.672	0	2025-03-12 15:24:46	LA<N>: 17/10/57.2	LO<E>: 20/55/50.8	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	80	37799.613	0	2025-03-12 15:25:07	LA<N>: 17/10/57.1	LO<E>: 20/55/50.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	81	37452.516	0	2025-03-12 15:25:27	LA<N>: 17/10/57.1	LO<E>: 20/55/50.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	82	37443.555	0	2025-03-12 15:25:47	LA<N>: 17/10/57.2	LO<E>: 20/55/49.7	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	83	37205.148	0	2025-03-12 15:26:07	LA<N>: 17/10/57.2	LO<E>: 20/55/49.3	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	84	37448.266	0	2025-03-12 15:26:29	LA<N>: 17/10/57.1	LO<E>: 20/55/49.0	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	85	37778.977	0	2025-03-12 15:26:48	LA<N>: 17/10/57.1	LO<E>: 20/55/48.6	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	86	37216.180	0	2025-03-12 15:27:07	LA<N>: 17/10/57.1	LO<E>: 20/55/48.4	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	87	37550.965	0	2025-03-12 15:27:26	LA<N>: 17/10/57.0	LO<E>: 20/55/48.1	0001	0004	0001	270	0010	0010	Lock	Manual	037100	010
0012	88	37202.008	0	2025-03-12 15:30:58	LA<N>: 17/10/57.9	LO<E>: 20/55/47.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	89	37450.027	0	2025-03-12 15:31:20	LA<N>: 17/10/57.8	LO<E>: 20/55/48.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	90	37449.180	0	2025-03-12 15:31:43	LA<N>: 17/10/57.8	LO<E>: 20/55/48.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	91	38023.809	0	2025-03-12 15:32:02	LA<N>: 17/10/57.7	LO<E>: 20/55/48.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	92	37560.906	0	2025-03-12 15:32:20	LA<N>: 17/10/57.8	LO<E>: 20/55/49.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	93	37551.340	0	2025-03-12 15:32:41	LA<N>: 17/10/57.8	LO<E>: 20/55/49.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	94	37441.156	0	2025-03-12 15:33:03	LA<N>: 17/10/57.9	LO<E>: 20/55/49.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	95	37327.832	0	2025-03-12 15:33:20	LA<N>: 17/10/57.9	LO<E>: 20/55/50.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	96	37439.660	0	2025-03-12 15:33:44	LA<N>: 17/10/57.8	LO<E>: 20/55/50.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	97	37322.629	0	2025-03-12 15:34:04	LA<N>: 17/10/57.8	LO<E>: 20/55/50.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	98	37557.305	0	2025-03-12 15:34:28	LA<N>: 17/10/57.7	LO<E>: 20/55/50.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	99	37318.750	0	2025-03-12 15:34:49	LA<N>: 17/10/57.8	LO<E>: 20/55/51.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0012	100	37328.383	0	2025-03-12 15:35:06	LA<N>: 17/10/57.7	LO<E>: 20/55/51.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	1	37325.574	0	2025-03-12 15:35:45	LA<N>: 17/10/57.8	LO<E>: 20/55/51.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	2	37326.871	0	2025-03-12 15:36:08	LA<N>: 17/10/57.7	LO<E>: 20/55/52.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	3	37684.613	0	2025-03-12 15:36:28	LA<N>: 17/10/57.7	LO<E>: 20/55/52.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	4	37444.656	0	2025-03-12 15:36:49	LA<N>: 17/10/57.7	LO<E>: 20/55/53.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	5	37563.836	0	2025-03-12 15:37:04	LA<N>: 17/10/57.7	LO<E>: 20/55/53.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	6	37338.785	0	2025-03-12 15:37:27	LA<N>: 17/10/57.7	LO<E>: 20/55/53.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	7	38150.828	0	2025-03-12 15:37:50	LA<N>: 17/10/57.8	LO<E>: 20/55/54.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	8	38503.164	0	2025-03-12 15:38:11	LA<N>: 17/10/57.8	LO<E>: 20/55/54.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	9	37206.137	0	2025-03-12 15:38:29	LA<N>: 17/10/57.8	LO<E>: 20/55/54.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	10	37672.438	0	2025-03-12 15:38:49	LA<N>: 17/10/57.8	LO<E>: 20/55/55.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	11	37674.238	0	2025-03-12 15:39:11	LA<N>: 17/10/57.8	LO<E>: 20/55/55.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	12	37319.402	0	2025-03-12 15:39:43	LA<N>: 17/10/57.8	LO<E>: 20/55/55.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	13	37567.535	0	2025-03-12 15:40:14	LA<N>: 17/10/57.7	LO<E>: 20/55/56.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	14	37904.691	0	2025-03-12 15:40:35	LA<N>: 17/10/57.9	LO<E>: 20/55/56.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	15	37446.973	0	2025-03-12 15:40:54	LA<N>: 17/10/57.8	LO<E>: 20/55/56.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	16	37333.578	0	2025-03-12 15:41:13	LA<N>: 17/10/57.8	LO<E>: 20/55/57.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	17	38169.164	0	2025-03-12 15:41:38	LA<N>: 17/10/58.0	LO<E>: 20/55/57.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	18	37334.902	0	2025-03-12 15:42:00	LA<N>: 17/10/57.9	LO<E>: 20/55/57.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	19	37694.395	0	2025-03-12 15:42:20	LA<N>: 17/10/57.8	LO<E>: 20/55/58.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	20	37570.242	0	2025-03-12 15:42:39	LA<N>: 17/10/57.7	LO<E>: 20/55/58.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	21	37635.992	0	2025-03-12 15:43:07	LA<N>: 17/10/57.9	LO<E>: 20/55/58.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	22	37218.449	0	2025-03-12 15:43:31	LA<N>: 17/10/57.9	LO<E>: 20/55/59.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	23	37808.383	0	2025-03-12 15:44:00	LA<N>: 17/10/57.9	LO<E>: 20/55/59.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	24	37458.188	0	2025-03-12 15:44:19	LA<N>: 17/10/57.8	LO<E>: 20/55/60.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	25	37805.922	0	2025-03-12 15:44:40	LA<N>: 17/10/57.7	LO<E>: 20/56/0.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	26	38157.543	0	2025-03-12 15:44:58	LA<N>: 17/10/57.8	LO<E>: 20/56/0.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	27	37571.969	0	2025-03-12 15:45:13	LA<N>: 17/10/57.8	LO<E>: 20/56/1.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	28	38166.738	0	2025-03-12 15:45:34	LA<N>: 17/10/57.8	LO<E>: 20/56/1.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	29	37336.172	0	2025-03-12 15:45:51	LA<N>: 17/10/57.7	LO<E>: 20/56/1.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	30	37453.754	0	2025-03-12 15:46:13	LA<N>: 17/10/57.8	LO<E>: 20/56/2.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	31	37809.648	0	2025-03-12 15:46:30	LA<N>: 17/10/57.8	LO<E>: 20/56/2.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	32	37690.477	0	2025-03-12 15:46:46	LA<N>: 17/10/57.8	LO<E>: 20/56/2.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	33	38271.699	0	2025-03-12 15:47:06	LA<N>: 17/10/57.7	LO<E>: 20/56/2.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	34	38056.531	0	2025-03-12 15:47:25	LA<N>: 17/10/57.7	LO<E>: 20/56/3.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	35	37582.902	0	2025-03-12 15:47:49	LA<N>: 17/10/57.8	LO<E>: 20/56/3.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	36	37678.586	0	2025-03-12 15:48:11	LA<N>: 17/10/57.8	LO<E>: 20/56/4.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	37	37681.078	0	2025-03-12 15:49:03	LA<N>: 17/10/57.7	LO<E>: 20/56/4.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	38	37681.258	0	2025-03-12 15:49:22	LA<N>: 17/10/57.8	LO<E>: 20/56/4.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	39	37563.930	0	2025-03-12 15:49:41	LA<N>: 17/10/57.9	LO<E>: 20/56/5.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	40	37564.762	0	2025-03-12 15:49:57	LA<N>: 17/10/57.8	LO<E>: 20/56/5.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	41	37212.125	0	2025-03-12 15:50:18	LA<N>: 17/10/57.8	LO<E>: 20/56/5.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	42	37450.906	0	2025-03-12 15:51:01	LA<N>: 17/10/57.9	LO<E>: 20/56/6.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	43	38139.641	0	2025-03-12 15:51:23	LA<N>: 17/10/57.8	LO<E>: 20/56/6.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	44	37332.816	0	2025-03-12 15:52:05	LA<N>: 17/10/57.8	LO<E>: 20/56/6.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	45	38502.375	0	2025-03-12 15:52:24	LA<N>: 17/10/57.9	LO<E>: 20/56/7.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	46	37903.570	0	2025-03-12 15:52:47	LA<N>: 17/10/57.7	LO<E>: 20/56/7.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	47	37542.746	0	2025-03-12 15:53:05	LA<N>: 17/10/57.8	LO<E>: 20/56/7.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	48	37441.434	0	2025-03-12 15:53:37	LA<N>: 17/10/57.7	LO<E>: 20/56/8.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	49	38264.430	0	2025-03-12 15:54:01	LA<N>: 17/10/57.8	LO<E>: 20/56/8.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	50	37562.223	0	2025-03-12 15:54:24	LA<N>: 17/10/57.6	LO<E>: 20/56/8.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	51	37663.453	0	2025-03-12 15:54:41	LA<N>: 17/10/57.7	LO<E>: 20/56/9.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	52	37900.672	0	2025-03-12 15:55:00	LA<N>: 17/10/57.7	LO<E>: 20/56/9.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	53	37541.438	0	2025-03-12 15:55:19	LA<N>: 17/10/57.8	LO<E>: 20/56/9.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	54	38369.430	0	2025-03-12 15:55:48	LA<N>: 17/10/57.8	LO<E>: 20/56/10.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	55	38261.926	0	2025-03-12 15:56:10	LA<N>: 17/10/57.8	LO<E>: 20/56/10.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	56	38133.125	0	2025-03-12 15:56:28	LA<N>: 17/10/57.7	LO<E>: 20/56/10.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	57	37427.586	0	2025-03-12 15:56:47	LA<N>: 17/10/57.7	LO<E>: 20/56/11.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	58	37783.234	0	2025-03-12 15:57:06	LA<N>: 17/10/57.7	LO<E>: 20/56/11.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	59	37440.367	0	2025-03-12 15:57:28	LA<N>: 17/10/57.6	LO<E>: 20/56/11.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	60	37556.254	0	2025-03-12 15:57:53	LA<N>: 17/10/57.8	LO<E>: 20/56/12.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	61	37318.043	0	2025-03-12 15:58:15	LA<N>: 17/10/57.8	LO<E>: 20/56/12.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	62	37920.660	0	2025-03-12 15:58:42	LA<N>: 17/10/57.8	LO<E>: 20/56/12.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	63	37442.391	0	2025-03-12 15:59:06	LA<N>: 17/10/57.7	LO<E>: 20/56/13.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	64	37680.379	0	2025-03-12 15:59:24	LA<N>: 17/10/57.7	LO<E>: 20/56/13.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	65	38167.406	0	2025-03-12 15:59:41	LA<N>: 17/10/57.7	LO<E>: 20/56/13.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	66	37675.328	0	2025-03-12 15:59:59	LA<N>: 17/10/57.7	LO<E>: 20/56/14.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	67	37786.941	0	2025-03-12 16:00:17	LA<N>: 17/10/57.8	LO<E>: 20/56/14.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	68	37566.898	0	2025-03-12 16:00:41	LA<N>: 17/10/57.8	LO<E>: 20/56/14.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	69	37566.703	0	2025-03-12 16:01:03	LA<N>: 17/10/57.8	LO<E>: 20/56/15.2	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	70	37792.438	0	2025-03-12 16:01:25	LA<N>: 17/10/57.8	LO<E>: 20/56/15.5	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	71	37794.637	0	2025-03-12 16:01:45	LA<N>: 17/10/57.8	LO<E>: 20/56/15.9	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	72	37684.500	0	2025-03-12 16:02:06	LA<N>: 17/10/57.8	LO<E>: 20/56/16.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	73	37334.570	0	2025-03-12 16:02:24	LA<N>: 17/10/57.8	LO<E>: 20/56/16.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	74	38044.832	0	2025-03-12 16:02:43	LA<N>: 17/10/57.6	LO<E>: 20/56/16.8	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	75	37571.387	0	2025-03-12 16:03:03	LA<N>: 17/10/57.7	LO<E>: 20/56/17.1	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	76	37938.906	0	2025-03-12 16:03:27	LA<N>: 17/10/57.8	LO<E>: 20/56/17.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	77	37928.473	0	2025-03-12 16:04:05	LA<N>: 17/10/57.8	LO<E>: 20/56/18.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	78	37470.836	0	2025-03-12 16:04:24	LA<N>: 17/10/57.8	LO<E>: 20/56/18.7	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	79	37462.387	0	2025-03-12 16:04:41	LA<N>: 17/10/57.8	LO<E>: 20/56/19.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	80	38164.523	0	2025-03-12 16:05:02	LA<N>: 17/10/57.8	LO<E>: 20/56/19.3	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	81	37917.383	0	2025-03-12 16:05:21	LA<N>: 17/10/57.9	LO<E>: 20/56/19.6	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	82	37453.359	0	2025-03-12 16:05:39	LA<N>: 17/10/57.9	LO<E>: 20/56/20.0	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
0013	83	38049.379	0	2025-03-12 16:05:58	LA<N>: 17/10/57.9	LO<E>: 20/56/20.4	0001	0004	0001	090	0010	0010	Lock	Manual	037100	010
